"Borough.Code","Block.Number","Lot.Number","Tax.Year","Owner.Name","Property.Address","Granted.Reduction.Amount","Tax.Class.Code","FULLVAL","tax_saved","percent_red","boroughs"
1,1048,1001,2018,"THE COLONNADE CONDOMI","347 WEST 57 STREET",11806,"2",424244,1488.97272,0.0278283252090778,"Manhattan"
3,4499,45,2018,"MPR PROPERTIES LLC","847 SHEPHERD AVENUE",25750,"4",1835000,2707.355,0.0140326975476839,"Brooklyn"
3,320,1101,2018,"C.H.T. PLACE LLC","63 TIFFANY PLACE",18961,"4",389000,1993.55954,0.0487429305912596,"Brooklyn"
4,5512,38,2018,"SKC AUBURNDALE PROPER","188-16 NORTHERN BOULE",80150,"4",2367000,8426.971,0.0338614279678918,"Queens"
4,12311,30,2018,"KENNEDY PLAZA, LLC","155-15 NORTH CONDUIT",531300,"2",12214000,67007.556,0.0434992631406583,"Queens"
5,503,32,2018,"340 BAY LLC.","340 BAY STREET",122100,"4",3218000,12837.594,0.0379428216283406,"Staten Island"
1,1497,5,2018,"3 EAST 85TH STREET CO","3 EAST 85 STREET",387500,"2",8779000,48871.5,0.0441394236245586,"Manhattan"
2,2322,111,2018,"U.P.S., INC. (OHIO)","215 RIDER AVENUE",68600,"4",3208000,7212.604,0.0213840399002494,"Bronx"
1,2229,46,2018,"CHAMP INWOOD CO. LLC","531 WEST 211 STREET",89550,"2",2187000,11294.046,0.0409465020576132,"Manhattan"
4,9204,9,2018,"86-10 OWNERS CORP.","86-10 109 STREET",297150,"2",5047000,37476.558,0.058876560332871,"Queens"
1,1341,1402,2018,"UN GARAGE LLC","100 UNITED NATIONS PL",408000,"4",4560000,42897.12,0.0894736842105263,"Manhattan"
5,7400,85,2018,"JEFFREY AND KEITH SCH","47 TRIOKA WAY",116150,"4",1507000,12212.011,0.0770736562707366,"Staten Island"
1,514,5,2018,"142 WOOSTER STREET LL","142 WOOSTER STREET",130500,"2",8290000,16458.66,0.0157418576598311,"Manhattan"
3,5746,46,2018,"RALPH AIEVOLI & SON,","6424 13 AVENUE",26100,"4",1258000,2744.154,0.0207472178060413,"Brooklyn"
4,9799,18,2018,"168-09 JAMAICA AVE LL","168-09 JAMAICA AVENUE",139550,"4",3199000,14672.287,0.0436230071897468,"Queens"
3,5231,52,2018,"BIBLE HOLINESS CHURCH","1980 NOSTRAND AVENUE",120750,"4",1395000,12695.655,0.0865591397849462,"Brooklyn"
1,619,13,2018,"THE FUTURE TENTH ASSO","244 WEST 10 STREET",77100,"2",3321000,9723.852,0.0232158988256549,"Manhattan"
1,824,53,2018,"26 WEST 23RD STREET L","26 WEST 23 STREET",751500,"4",5670000,79012.71,0.132539682539683,"Manhattan"
3,4521,15,2018,"J.P. WANK INDUSTRIAL","670 BERRIMAN STREET",16050,"4",369000,1687.497,0.0434959349593496,"Brooklyn"
3,5268,84,2018,"PROSPECT SEELEY HOUSI","250 SEELEY STREET",21700,"2",1186000,2736.804,0.0182967959527825,"Brooklyn"
1,590,43,2018,"J. H. TAYLOR CONSTRUC","25 CORNELIA STREET",134550,"2",6299000,16969.446,0.0213605334180029,"Manhattan"
1,1395,29,2018,"165 EAST 60TH STREET","163 EAST 60 STREET",224250,"2",6956000,28282.41,0.0322383553766532,"Manhattan"
3,5662,24,2018,"ZANE REALTY, LLC","5214 NEW UTRECHT AVEN",42050,"4",589000,4421.137,0.0713921901528014,"Brooklyn"
1,173,31,2018,"339 BROADWAY PROPERTI","339 BROADWAY",72750,"4",3395000,7648.935,0.0214285714285714,"Manhattan"
4,4378,9,2018,"BOOTS HOLDING ASSOCIA","31 ROAD",0,"4",1685000,0,0,"Queens"
1,885,63,2018,"TSOUMPAS 157 GROUP, L","157 LEXINGTON AVENUE",139600,"2",3888000,17606.352,0.0359053497942387,"Manhattan"
4,623,63,2018,"ROSA'S LEGACY, LLC","31-56 34 STREET",25400,"2",1312000,3203.448,0.019359756097561,"Queens"
2,2374,51,2018,"2923 THIRD AVENUE REA","2927 3 AVENUE",361850,"4",7239000,38044.909,0.0499861859372842,"Bronx"
1,1265,50,2018,"RCPI LANDMARK PROPERT","610 5 AVENUE",6506300,"4",252014000,684072.382,0.025817216503845,"Manhattan"
